"Data Source","World Development Indicators",

"Last Updated Date","2017-10-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Paraguay","PRY","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","1951429897.99617","2086084132.59966","2154930301.87333","2256433797.25633","2351485560.0305","2496524595.82458","2546242966.40407","2779233547.71544","2905051502.62167","3041622372.30926","3210536611.88237","3388341007.50663","3613031979.20827","3876884944.96367","4201827042.79298","4489754917.87459","4827651607.04993","5382545822.29155","6029997723.43965","6745284915.7843","7535302529.434","8226324347.06571","8111351780.5015","7864554340.5142","8086067334.49498","8451811131.1122","8871429664.43721","9544088464.20912","10108656807.1365","10809712769.3228","11255427805.2664","11648653076.2121","11846264089.9199","12431038262.6612","13092110918.128","13985360485.569","14205460613.319","14808128865.4059","14818203594.5183","14615776377.2109","14277545968.157","14158462966.9553","14155432776.2627","14767053626.3267","15366214891.1453","15694050960.1953","16448482863.7657","17340257505.5353","18442944771.8053","17711553669.7976","20030528042.9171","20900335112.0465","20641386542.412","23538668873.1864","24650243376.482","25380441836.5634","26419154084.821",
"West Bank and Gaza","PSE","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4485011706.38485","4804277804.09323","4862657058.62176","5575873936.26578","6375131061.85584","6903019283.60257","6312384282.05086","5724660964.01679","5009697076.26219","5711849556.53921","6302630142.26679","6983236164.51334","6710848171.43884","7153132897.76718","7587992831.12556","8245305385.23104","8913100000","10019539736.7003","10649191297.3882","10885328830.6682","10865529382.7483","11238079288.8294","11700600215.6052",
"Pacific island small states","PSS","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","3723256914.7429","3624507369.19537","3600596257.55253","3847568600.61857","3756990637.47683","3990613302.23214","3835734386.08114","3866832428.08331","4055379609.96147","4224170581.81408","4226980422.60831","4426929804.4796","4530989958.14793","4754265245.11581","4946237082.01619","5104961838.60467","5047343103.66397","5148904577.6688","5378395836.61512","5344097363.939","5403154675.58025","5512550249.94016","5617481805.31324","5839621463.97561","5965902291.24296","6110472989.99752","6186850929.03203","6307933566.84766","6216353681.90399","6402407316.26645","6657472805.46196","6799797712.24082","7031598961.30727","7297895485.53763","7593384733.97917","7813470133.71434",
"Post-demographic dividend","PST","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","8696679883305.66","9109160025149.12","9645403279922.72","10154936670122.4","10814359155335.6","11414967314897.1","12107883047916.6","12660513118257.5","13430905273750.8","14208616020829.4","14714811291200.8","15268313604479.1","16100333325183.9","17101109271160.1","17264100306996.5","17300652960680.7","18137516332347.7","18820268190165.5","19635134295043.3","20402798061637.2","20644018548154.8","21050336403087.1","21118103182427.6","21748514014868.8","22761132779253.1","23657302886120.7","24389991772060","25226433493489.1","26441056932121.3","27481323308847.9","28292398673689","28643841885708.1","29165842813813.7","29479911140271.6","30348922227453.5","31169983045371.3","32057435416420","33084380577256.4","33952725079087.6","35077776824199.6","36459230421553.3","37012417373189.1","37579921355921.8","38312784498144.6","39504126916720.8","40536605491298.3","41688499726401.3","42716532358482.5","42779212909576.8","41241600385820.2","42396023961852.1","43061054833616.4","43532789966395.6","44084000944834.7","44873230528306.8","45744634431968.7","46494506708018.7",
"French Polynesia","PYF","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36044298341.0931","37449372355.1551","40139043103.6418","41632198904.0902","49633455958.9326","53352370952.2569","67314817504.132","79421829550.1802","93450549190.6148","104624021240.908","125122306346.154","141857635543.447","148506870584.197","155056431405.283","161225944072.686","166951102638.237","170674417037.264",
"Romania","ROU","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","124033630043.762","108010704317.053","98541159116.6575","100047690350.623","103981508237.522","111403929706.042","115715043066.875","110142036586.574","107843100036.571","107410080308.163","109982653269.536","116132885816.948","122153437846.506","128901533144.443","139675885447.463","145503043703.582","157224128902.687","168015611656.501","182228025398.3","169350284147.325","167998080493.408","169772634910.766","170860819248.496","176894945407.192","182336768698.516","189517132389.301","198648464087.201",
"Russian Federation","RUS","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1457617898121.64","1413889424697.54","1342531281523.96","1147447070569.57","1047980158360.56","916251609739.776","878286464022.211","846668151315.172","858521505428.167","813019865650.933","865053137052.697","951558450751.452","1000011657015.08","1047448908953.82","1123869255544","1204517542309.14","1281319833580.32","1385791374566.36","1504069779920.3","1583002663062.89","1459197844811.38","1524916112078.87","1589941227563.44","1645874435644.65","1666932640480.95","1679125556166.25","1631635841878.5","1627966113645.84",
"Rwanda","RWA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","972855068.331704","931046368.362876","1036569286.47862","934773575.89096","818254118.053325","875609879.837651","936980595.47465","1001782337.52201","1072045156.04905","1190049134.54623","1261469043.73476","1276690442.66265","1280049010.14351","1324058223.29447","1342725108.21825","1314342243.51936","1570699140.69974","1602020601.17097","1748618956.24791","1956178418.29841","2131287926.80246","2247148990.00415","2287841407.62405","2424662329.7921","2321837897.56263","2424062576.9715","2556710613.92656","2556096080.21492","2671090369.52375","2670114506.05857","2606050686.4374","2540524678.21581","2689722712.08105","2471621385.10625","1229679412.93656","1662822652.28477","1874760968.52515","2134410722.37067","2323491113.94526","2422707737.92257","2625181871.63944","2848601605.39599","3224226032.77419","3295441072.90909","3539806406.70531","3872143260.66818","4229614834.67866","4554969821.96163","5063249716.25778","5381622836.86086","5774003744.2708","6223635958.45585","6773807052.83135","7092180173.43443","7632576654.45809","8309817722.40762","8802737510.00801",
"South Asia","SAS","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","178219503288.318","185561163288.987","191733980454.874","202007976594.158","217561735764.272","215490832857.476","217678647630.761","231551978314.815","241727420240.353","255993912602.095","270655078874.402","272750062042.301","268380547653.817","278496982516.032","284826304871.581","305511500479.414","312948390246.883","332979735165.5","353116987665.632","342560072365.108","364812435304.106","387986823294.295","402614864616.848","429768030208.109","447656759162.044","471840669023.142","494535805554.491","515196239498.265","559198579052.459","589714291522.197","621684962552.033","633608014460.589","669870884381.338","699357010846.402","741720365332.778","793264662888.653","847590796895.384","879708023399.188","928888991494.756","1000943647617.02","1041766326275.74","1086643671906.41","1127002630452.8","1208587848534.34","1299725975215.18","1413873597279.14","1536352345437.9","1674813906926.06","1739853495773.46","1872329004896","2041877081506.8","2170794306971.3","2290588315694.37","2429251600914.65","2600660845768.53","2795155537267.65","2986405559328.59",
"Saudi Arabia","SAU","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","76790666666.6667","81427200000","129182079222.873","155680187311.948","191378651003.449","237635882458.772","276199588573.224","251538792571.989","296365455892.251","317387724296.285","300820954519.091","336677102301.157","355707632762.365","362619047924.88","287448524297.4","241309051497.452","230060546069.95","207527260674.917","242833346952.134","226727434892.532","256449843852.064","255159860409.686","293927384702.339","338039654626.285","351519121624.581","346725309721.509","348662534030.472","349402017088.219","358617230495.808","362575583122.395","373066209154.307","359026663651.501","379223407556.747","374631983402.115","364070454421.971","404999478394.237","437231125628.888","461601733256.845","474473046253.611","483237181442.392","513438407136.469","502865333333.333","528207200000","581011322640.149","612452430240.085","628984081376.832","651957609852.781","678729654965.469","690549935510.069",
"Sudan","SDN","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","9321521196.31941","9323608409.26751","9968414449.92661","9684616513.60073","9576105313.26003","10225085063.6265","9859523192.05264","9999930816.36486","10196251540.5041","10337913211.4384","10950442293.1335","11196533126.8699","10628758445.743","10695952951.8466","11920135693.7704","13793202216.7589","16091869674.9345","17093404114.2742","16079596585.8733","15272626059.4999","15505428248.4298","16658654344.3839","17651287989.0814","18015346102.8651","17112974212.4823","16038100844.4314","16906373314.0355","19310609152.6946","19246673305.7173","20965669470.294","19818836075.7381","21307411140.4784","22708983110.0303","23746499591.8242","23985443577.336","25423872772.0788","26928743519.7469","29774232838.9614","31057056882.6533","32021097643.6716","34053114158.2253","36266689312.9815","38597648770.0863","41583019314.8311","43197815735.7573","46433219017.4981","51106401194.5342","56994834761.4621","61441550872.0498","63433392297.3437","65634109236.7736","64342607849.351","64678192682.9882","67520612416.9246","69329767682.0853","72731117403.9639","76126813053.8461",
"Senegal","SEN","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","3461220772.00146","3564830624.80261","3559974064.92306","3626349018.38022","3767193770.79035","3817379930.28847","3927196826.38643","3879293159.69509","4123330707.05056","3853081719.40002","4182984329.77278","4177109351.75733","4443742968.34182","4195638128.63644","4371887468.30483","4701338157.1287","5120721201.58479","4983337100.81012","4786299377.31323","5121421012.31245","4951868803.11057","5202904607.20383","5610971776.96295","5312109384.99129","5511088484.86251","5692043460.87179","5869256110.66782","6226950563.60061","6190060177.75263","6436291863.25716","6392805820.27066","6556194776.99884","6637665150.13408","6724006598.1159","6722841418.30132","7083419194.84652","7225946449.57987","7451687424.28316","7891238062.32435","8393108414.0391","8660566488.59404","9057299800.87001","9116607334.39299","9725891000.60604","10296875907.0222","10875828757.8475","11143544923.3719","11693867227.1469","12124496741.4216","12418294626.5307","12937300245.1506","13165141374.6979","13745879495.4453","14224953271.9455","14838198265.3927","15800484320.8168","16851141948.518",
"Singapore","SGP","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","5580564723.13899","6034690135.68024","6464466446.64467","7109937660.43272","6848258159.14925","7368536853.68537","8169636963.69637","9173157315.73158","10422368903.557","11852805280.5281","13498643197.6531","15129446277.9611","17175944261.0928","19087275394.2061","20321818848.5515","21258452511.9179","22839383938.3939","24549174917.4918","26685735240.1907","29199413274.6608","32127172717.2718","35559589292.2626","38110084341.7676","41364869820.3154","45005207187.3855","44696002933.6267","45289402273.5607","50161129446.278","55736633663.3664","61412394572.7907","67580784745.1412","72099963329.6664","77210121012.1013","86118151815.1816","95526952695.2696","102240630729.74","109941327466.08","119056692335.9","116407407407.407","123502676934.36","134491382471.581","133210634396.773","138821048771.544","144978217821.782","158822442244.224","170716905023.836","185842757609.094","202775870920.425","206400733406.674","205155335533.553","236421782178.218","251137660432.71","260860359369.27","273906490649.065","283691162449.578","289173890722.406","294946681334.8",
"Solomon Islands","SLB","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","398981275.517423","422936824.403851","476609399.362712","495561573.999909","541122612.486089","585622328.612539","595022620.138628","586456236.405051","596917832.164409","594037102.634637","509282959.820657","468649490.727969","455527293.169134","485136575.5633","508900364.629339","536488836.756351","573756838.525823","615755846.356497","659440614.9676","628263103.759676","671585343.170686","758411086.592753","793757683.601737","817684610.807818","830010603.610951","861006850.218829","886746423.42537",
"Sierra Leone","SLE","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","864335569.949543","879971776.828565","919931005.389279","935567212.268301","998112114.454301","1069778119.2462","1087964347.25208","1088359077.61684","1110343102.01411","1205004812.49265","1308882170.89184","1354246933.91725","1366438334.06661","1397273630.88641","1446175809.12851","1470315614.69864","1463711304.81156","1464394503.91681","1499632699.90462","1567285114.13395","1643196627.50883","1690544164.51326","1771381853.66566","1734133207.39595","1805111873.80974","1709236235.81328","1730363197.50246","1855490410.34206","1724121689.29871","1736707777.6081","1794887453.14381","1837102499.65831","1487815861.52011","1508266625.20098","1478894877.2183","1360586935.68649","1384449200.51888","1303083985.55031","1326344220.78968","1300092080.77615","1386583669.16078","1287577162.06983","1625805355.24369","1778344672.48129","1892470594.25724","1974461587.43227","2083567039.51583","2251467571.56044","2373039542.36763","2483374322.33001","2616610911.07222","2742474774.69338","3158830962.14747","3813207064.80834","3986966230.60172","3170003040.90628","3362327553.79771",
"El Salvador","SLV","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","7571161672.76306","8113342988.63742","8554453183.71908","8831334518.42361","9139143513.67185","9411242784.88247","9774352766.85772","10372302089.971","10876569552.6609","11456943423.7029","11791890818.0696","12387294065.2337","13227160249.5327","13931211016.4469","13348849417.3744","11777513949.1308","10546653425.2548","9881603236.87013","10033287204.1722","10167427813.7889","10230119712.802","10249495046.3512","10507125177.2636","10704391904.0551","10807388687.9997","11329554198.5364","11734745820.0841","12619937300.8213","13549966526.5171","14369789294.8671","15288963066.5204","15549729951.6749","16210024743.2245","16817694181.4804","17397753008.3671","17772266172.8379","18075982897.9002","18499109617.4314","18924596218.2763","19274802605.2168","19961528067.4789","20742412794.1543","21538872737.4995","21813256137.8336","21129834509.4105","21418330000","21893114521.4863","22304937409.5253","22716831094.0038","23040654007.8581","23570305769.8859","24128087317.1721",
"San Marino","SMR","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24045674131.5006","24629059461.7961","26398616216.105","27040223134.5098","23755758797.5644","25599017868.5148","26877103625.5498","28789621363.4826","30060802352.7929","32780256764.2151","34596422952.0809","36293152225.2341","38430368884.6748","40492805121.3899","39231060776.6224","39460357730.5224","40013381123.366","39607137113.7376","40625727367.813","39881747972.7617","40183938020.4789","41300558736.8405",
"Sub-Saharan Africa (excluding high income)","SSA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","247414665408.453","251137071246.084","265828125793.948","282603779641.715","297883271709.436","312745450919.195","317788529067.939","316638304595.667","326287869650.932","355464157977.19","390512518366.65","419578989519.234","430740974360.32","449452524753.242","484924669738.761","484721659492.023","510266332894.348","522338245640.096","520972824265.032","541948536704.633","563682254410.757","562915372640.138","564220298971.728","555967721276.128","567833003387.868","580406345388.336","577967462246.021","578332768785.114","603923272603.582","623702324363.509","638740438313.281","639109474050.962","630011759062.045","629726551686.237","641830391578.334","662588824171.943","697481189170.417","722885905386.625","740924211508.81","757044339453.04","784377086012.294","815379121338.595","839552907701.37","880544249220.874","983261736713.326","1037947194276.51","1111205679203.77","1189894021000.78","1254089349735.89","1290087984378.41","1360141211429.22","1419419924036.68","1472702715638.19","1543672666377.8","1615182938468.97","1664130968066.15","1684790304920.09",
"South Sudan","SSD","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14192832075.0773","14908383840.9088","15727363443.0995","14997563965.1164","8086368185.54746","9148086587.35648","9456710871.19987","8856230729.30291","",
"Sub-Saharan Africa","SSF","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","247525311143.247","251240710618.384","265941132186.784","282729272212.5","298016339560.263","312875277810.559","317940297825.268","316791118025.873","326453610411.671","355627066418.162","390689538897.14","419787212479.979","430963797046.58","449697463253.632","485169965972.041","484976243309.443","510567461670.25","522616698199.642","521320513211.624","542356807997.114","564069042865.418","563266688509.375","564567157578.489","556308561453.138","568190071917.542","580806405127.844","578366853875.733","578750378779.386","604363560801.775","624192451736.101","639265170692.426","639648883225.297","630590407912.29","630341425400.589","642440193971.395","663193347917.506","698115418911.962","723596541899.751","741694965329.416","757829500779.518","785173988835.836","816157475995.446","840340571040.751","881284709804.405","983979914647.099","1038730361222.93","1112062736105.73","1190840737072.39","1255014915037.93","1291003282824.57","1361111020590.47","1420466260458.93","1473818296185.77","1544855772764.49","1616405248880.95","1665396047279.71","1686112639522.74",
"Small states","SST","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","208986415722.465","218410193269.666","226640032508.949","236554041172.661","247427445957.584","267432124969.96","281830262236.321","309338592913.973","335982384789.783","357208681184.426","361172787973.192","387290741084.775","412904365183.238","426603129879.441","439236150454.188","451674809205.143","461474622837.643","467533234695.393",
"Sao Tome and Principe","STP","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","118428316.404786","122206100.726218","125110790.004091","133334913.634561","138444610.305341","148265553.16551","161780916.942473","167044628.802606","180719189.130434","185103945.101331","197454053.145088","206138480.644065","212615301.920748","222852291.543505","236686252.538388","246090401.164565","255934017.211147",
"Suriname","SUR","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","2760204463.00039","2661607341.54223","2930196818.55557","3153287280.52598","2963248949.11626","2809101030.24448","2816260976.33533","2759450908.33333","2675496878.07238","2571036689.2005","2523268316.58798","2433807126.87959","2089096188.52474","2272359780.57634","2522740026.20726","2510412978.48291","2580255425.98859","2575058064.97333","2388247352.91935","2465797921.63316","2492835111.50222","2524603235.63073","2669426894.12442","2711182103.1836","2687566144.6827","2685720130.27299","2808003046.9639","2928745617.03153","3104767754.78462","3392146050.41776","3547191376.09683","3683479343.30695","3871759940.85243","4032182694.88354","4153700529.52386","4368398047.64333","4623921715.74078","4748321396.2619","4887610613.83381","4905381996.7654","4772817086.24868","4278100210.04499",
"Slovak Republic","SVK","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40719116151.9267","41493319725.4483","44068200326.7641","46643323562.6402","49795081605.2952","52816419598.4677","54935315957.9278","54822660413.6773","55486109654.2554","57326288833.4398","59919037774.8649","63165880222.509","66487670525.7091","70976227122.3309","76975767928.5596","85288825294.8242","90090397691.8659","85205207756.7775","89501012915.7314","92024135539.0658","93549112293.0531","94943598803.0619","97384458774.5683","101115339952.671","104437130255.871",
"Slovenia","SVN","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29973079669.4402","31027017316.3351","32613857009.5778","33685428176.1259","35462116830.8406","36935721676.5757","38025091121.1794","39483849698.5294","40606013481.9797","42373104165.1024","44069302645.239","46561862055.1658","49794021535.9604","51437289127.8172","47426581431.5147","48013606745.4803","48325391228.4831","47025721589.7233","46514588313.5085","47959461757.3014","49070512162.6968","50293314060.2087",
"Sweden","SWE","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","135793184782.845","143508325287.248","149620019088.711","157591620809.927","168341665008.642","174774762865.53","178429017363.201","184434042265.902","191144218113.767","200719873587.384","212847385915.806","214858040748.852","219775580084.192","228496233632.7","235803990191.269","241823742244.361","244382491014.887","240481514528.394","244693663790.467","254089909079.967","258409364912.524","259584689379.582","262826031699.05","267821404946.151","279149005660.635","285179667479.436","292854774009.892","302676663255.494","310422276216.209","318663388257.803","321068260388.536","317388898837.083","313711654101.287","307231574781.4","319789978736.341","332659307767.381","337708614458.34","347503794934.668","362192056472.466","378599909885.838","396527702705.124","402727057569.121","411077914064.11","420885165259.591","439069634290.739","451444063836.53","472608335571.542","488700407872.375","485978113843.762","460781805680.152","488377689564.921","501390063555.111","499954480439.365","506159940034.887","519341997812.702","540556911070.595","557734376887.856",
"Swaziland","SWZ","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","528635781.240971","601289547.7056","633905266.51062","691075102.958489","730766912.288211","832405228.908382","814762920.578509","822988702.019322","833910822.497221","859819979.41668","966859414.640218","1108421560.5182","1121418562.41503","1134901986.07953","1204831871.39163","1250524102.13082","1403894359.10281","1608955451.42794","1714660955.00618","1936042611.68585","2342960057.35219","2384204974.52029","2461124362.38719","2537569692.78927","2598488903.14525","2723882918.85965","2828535967.93209","2916299934.43468","2992241533.04508","3080538842.58305","3134761685.295","3167826052.21091","3306579969.1355","3434882335.31585","3559359527.48956","3772877544.91388","3998954658.8177","4176323325.63838","4210638666.18877","4276537221.88879","4438778553.63533","4538528117.7848","4753462997.91266","5079411622.58463","5295089294.78613","5372611857.02312","5253399698.93309",
"Sint Maarten (Dutch part)","SXM","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","117996015.496283","112235123.924407","121672505.535006","134004747.605343","141936818.879032","140431478.00256","159946548.974313","160753862.325896","172895980.345911","172895980.345911","188235086.723801","218073690.539979","231830450.532942","252820811.451038","256114686.572972","264252487.613748","307266576.64788","288246078.631383","349215002.896053","404371209.950201","387191407.753007","355382941.035229","351410919.644009","345404444.17515","360986095.763491","401148461.470818","400439225.926256","418074999.070898","440637445.080708","489983652.945451","524260678.36111","538732506.955193","577313656.241428","613087761.58173","608191048.028002","603169565.089069","632830581.345593","708526965.617602","768067310.19775","782445580.840157","794294457.974911","776254738.028627","785669398.20425","739416038.787077","718339327.254205","783031253.312258","856684174.335502","945962968.234513","925654158.746992","915423405.095384","969936525.298729","1046438130.96225","1115610241.47237","1183102676.00985","1222346014.64363","1265101403.03841","1322030966.17514",
"Syrian Arab Republic","SYR","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","2089939951.70206","2119151955.09999","2232740960.41821","2197029295.47761","2141863216.79766","2154847786.76298","2115907696.34924","2132140969.44362","2122392418.67013","2268440825.16507","2310626031.93245","2258691791.87005","2284658076.24205","2093183555.73919","2197044238.05691","2395003796.72602","2466393238.10268","2521507874.27877","2509666011.24724","1971566321.0769","1852332481.41292","1871650792.18187","1971720641.87343","2280861156.6978","2327593696.09462","2834840918.9922","2719132138.03532","2654177278.46846","3065106535.07565","3214828869.92383","3080498133.76201","3343422874.88921","3610944962.05134","3043671392.72094","3352204941.73449","3393656609.04142","3468808219.53809","3664913557.29045","3919682951.98766","3892917388.43263","3858672132.83035","4308521325.94343","4674366911.82481","5362511643.5076","7165890624.73454","8407921034.68586","8462426392.92879","8739274636.73703","9006057733.52815","9385905829.95638","10657705536.4978","10666537555.594","11614000868.1864","12275999075.9554","13123041176.3602","13359255854.7014","12424107944.8723",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","257063213788.835","228164372172.546","227852297506.239","240993349311.867","264765125465.989","290895386769.606","312937974131.077","309993522621.809","318293339853.039","352443084833.477","397284891363.612","423313980774.811","444937214827.006","481995826670.559","502740140435.236","535309172971.792","553660638655.903","596725239976.616","651196333409.136","697777286253.791","751142817585.401","794926899806.899","842941502256.729","904964284409.968","990568742123.114","1062036796348.37","1135616633251.33","1235704461731.54","1353662796156.64","1434075235185.85","1511782028207.89","1631773226961.97","1807317012999.45","2003928791051.69","2219757790524.1","2436006433814.29","2653845550576.93","2840880180298.76","2890938838895.17","3067736908605.24","3298261537920.15","3519806055524.82","3796685880944.48","4128194657369.97","4496688228059.69","4933293887380.65","5464350848535.68","6135816802994.91","6650460315583.61","7160214286468.79","7859520533899.79","8525543264485.55","9166220922043.1","9826940757107.79","10491371735543.7","11172109319711.9","11880964626377.6",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2745786405399.53","2707176750638.16","2561316038103.54","2322535746723.86","2215820701127.95","2020816567509.65","2016142615656.02","2034916588516.5","2101472667089.96","2084871169163.03","2135117932621.25","2293484670770.35","2349674573820.64","2466928655094.41","2623727434457.94","2827706152707.42","3014415343925.18","3250134239727.97","3496246824874.55","3647326444831.12","3465043656466.98","3635573611967.41","3845194314703.1","3968165954870.95","4103478449742.03","4198506497160.46","4240995020250.27","4308304600174.81",
"Togo","TGO","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","551677358.594516","618812727.224191","642164571.232773","674270836.512755","770597244.1579","889729364.225828","973441500.867496","1026984400.30633","1078576931.95576","1195396179.45215","1225571596.8311","1225571596.8311","1319023361.98946","1369640672.47232","1435833339.63889","1470875443.63811","1440700101.63734","1540959651.63655","1711165340.73355","1622736719.75554","1859282339.1104","1797643669.85664","1733244837.26307","1639406826.81256","1730484975.43599","1826622971.01486","1855602423.20758","1865069004.98452","1988953784.79479","2069705739.73807","2064662774.71294","2050210806.54709","1968598335.16247","1671422126.76474","1921841515.26526","2072625977.95603","2255767595.65452","2580087820.14977","2520748984.98985","2583307708.87565","2563068019.81933","2521371868.52752","2498121012.08473","2621887861.20628","2677447377.50821","2709052152.60689","2818834121.81118","2883398217.58234","2947567674.93768","3051036045.03104","3172945644.5585","3327904819.97373","3488321264.18983","3626730618.31805","3839682314.56077","4045715351.06074","4245259745.02318",
"Thailand","THA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","15639870223.4408","16478502946.2158","17723330987.9679","19141167476.8231","20448699889.0251","22121743302.8005","24582238292.991","26700239601.4404","28868905220.7469","30760009014.5344","34269095175.674","35946695468.7766","37484677724.0231","41321771650.0863","43167306675.462","45312896743.1013","49539145018.0144","54415512544.9501","60017995792.2658","63242022391.7338","66513874353.0164","70442760955.1213","74213103191.0383","78357313131.8955","82864762916.7493","86715687620.4119","91514384420.51","100225589275.963","113543679908.051","127385229004.66","141610545731.926","153729944877.996","166156532830.725","179866180005.37","194249907286.591","210023508389.764","221894822450.504","215784747525.622","199312314682.614","208425468395.577","217712232033.235","225210772012.182","239058711719.124","256245431314.356","272361445882.369","283767493631.796","297864826688.794","314054055752.496","319473585807.457","317266875218.097","341105009515.333","343970153353.698","368883799062.704","378963450413.719","382429143714.741","393677285157.959","406392906959.872",
"Tajikistan","TJK","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","6236082981.16176","6454345877.58857","6376893724.17974","7263282021.62651","6791168642.01824","6750421655.20268","6271141778.69189","4452510596.68266","3722298865.73334","2929449281.29069","2566197559.47514","2137642598.6982","2173982433.08981","2289203518.73461","2373904041.4456","2570938100.91492","2833173814.25923","3139156583.89701","3484463717.4761","3843363539.94587","4100868784.0261","4387929676.60756","4730188250.37713","5103873019.56461","5297820244.95672","5642178579.58438","6059699759.65267","6514177191.26575","6996226340.54257","7464921079.82827","7912816344.61796","8458800787.50718",
