"Data Source","World Development Indicators",

"Last Updated Date","2017-10-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"IDA & IBRD total","IBT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10809438442630.9","11310965777727.2","11817405625338.8","12644945497746","13333657511456","14162214758477.8","15196253465527.3","16216219928947","16786579482911","17709633094685.5","19128811219599.2","20312991883820.4","21523874805286.6","23258480391133.3","25855307825470.6","28705053048662.5","32383959217814","36237866275419.1","39507810267576.3","41214324417656.8","44989612075989.4","49104646567656.1","52490342680951.4","55991411648759.1","59715070174822","62634012482157.2","66088707268377.1",
"IDA total","IDA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1082067414753.76","1137567768379.73","1181608452397.52","1230285325156.31","1281288570729.48","1354616818496.36","1447738860966.25","1519371469772.65","1587129064110.36","1664084937238.59","1774464056320.4","1891382525760.56","1987533810738.07","2142200863107.21","2443709048287.82","2678036125122.86","2947748622883.79","3224725012429.4","3456345317556.52","3654510527148.13","3913985989991.94","4172192489791","4450917500826.49","4781078762548.35","5143580668116.74","5409350753583.15","5685433962255.66",
"IDA blend","IDB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","543481081352.357","572067334057.041","597207613992.43","618829199701.448","645493632231.229","675819854087.136","720696024950.617","747286932444.639","776085742442.669","805979859876.182","857575577779.921","904546179366.258","945927431272.29","1021498541859.04","1215669951947.3","1323188416464.39","1456330741419.91","1582420751614.69","1676070534002.12","1770029788398.1","1887672361864.91","2015717489828.06","2144254587443.64","2294366728306.35","2469139080063.82","2595437625539.66","2695990104356.8",
"Indonesia","IDN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","542411572413.78","599205113307.155","652685194583.404","711624208899.191","781566653785.713","863452383274.18","947953854514.789","1009493322832.81","886497384272.977","907184286026.749","973477182950.85","1031938365374.71","1094924503976.06","1170143065139.01","1262805876647.17","1377637561965.65","1498073700341.18","1635525273179.47","1767892938161.5","1863773890433.36","2003952398637.54","2171518784772.08","2344875011463.56","2515160326744.32","2688370793194.56","2849797774814.47","3032090005362.73",
"IDA only","IDX","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","531374881935.174","557794691671","575872762565.774","603081579373.102","626918315136.912","670426926360.064","718359187685.401","764299865929.489","803574758244.588","851392935888.47","910000784774.451","980800912147.978","1035883229782.06","1114316022758.52","1215155101293.68","1341733869859.75","1476996606290.83","1627722136914.4","1766868187210.38","1870494436624.07","2012044725907.84","2140953870843.79","2290669523192.45","2470357041796.65","2656771575911.96","2795436205238.22","2972979944038.55",
"Isle of Man","IMN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","986924774747.198","1030551994476.42","1111830811950.71","1192361508070.84","1298824697188.18","1426345226823.48","1562031968309.69","1653108387294.87","1774393457913.63","1960907867703.91","2082560895170.89","2232771859100.84","2353285623613.73","2588877240189.25","2870819522582.86","3238319300039.6","3647022562138.78","4111053078875.37","4354793096905.58","4759946371627.59","5312415376238.02","5782035485242.57","6209845313195.54","6713106674684.6","7346148723083.26","8019948871143.76","8702900012352.05",
"Not classified","INX","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48262798447.0056","50831485838.994","53728402294.5633","56487868821.2618","61010533284.046","68283644191.5278","74481591904.3967","83062809012.8473","92974141621.7142","101453327672.5","114746046769.658","126101203094.914","138443243716.63","144817323113.536","157505262998.623","168246112757.943","189091209122.445","205707912146.346","198727106973.711","188522893780.015","197096556205.635","208138910636.394","213533724874.616","222143799277.145","236705031034.208","317903945976.913","328784522186.96",
"Iran, Islamic Rep.","IRN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","369345242842.018","430168722641.619","454484920213.034","458453713372.421","460258668424.111","481139680115.218","521035838661.893","537109872712.895","554232083794.943","573983063108.18","621359989136.289","650722907465.624","714090134793.408","791252052139.438","848266773966.352","912410578574.922","994087460156.797","1113577922417.14","1145909850122.63","1181338221133.96","1274416526701.98","1349501772422.72","1283533116527.36","1279330315163.51","1358795357282.88","1352813692104.21","",
"Iraq","IRQ","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","130089498957.343","48327715200.6362","65539494548.5082","87422977904.5229","92724914782.4372","96665644784.9363","109278123213.562","134754053207.028","183697587919.288","219301217272.092","227446062792.176","237992176661.111","224971667527.601","153505297893.07","243147300956.316","262015170154.148","297498713918.46","309623562762.394","341673078751.186","355901703665.243","383313651239.971","420751532114.547","488219872853.551","528709451803.37","541942436785.16","574066425592.048","645594060844.174",
"Iceland","ISL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5639087369.92022","5813760746.80928","5745666925.40314","5959633319.98808","6306114011.28736","6445144367.60909","6722397726.15507","7305642665.50224","7830116243.47483","8152438497.16901","8294960127.50819","9010117928.24643","9255816665.90985","9352444860.94035","10308665909.601","10968632156.2982","11763349953.2857","12688040592.5919","13546447207.7384","13078757706.2777","12216167675.8174","12590157375.6909","12984808750.8534","13802407525.1752","14500078043.18","15776693581.1545","17180193982.4281",
"Israel","ISR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62421073740.8703","68415557531.8753","74893716332.9501","79620535395.3694","87073407519.1138","109118101325.608","117993975122.543","124882776608.485","131553293315.107","138451841429.693","156859731070.705","160644163516.993","165684863383.118","159134642953.239","171742626860.333","172457052675.361","181809923396.416","198342316530.104","201110621236.785","206441088939.66","219987384835.021","237080149048.244","251163358664.374","275838727606.193","286968777891.726","306256611876.905","323946602676.535",
"Italy","ITA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1051927922537.35","1103663153697.76","1138239794372.07","1155382813839.36","1205351971163.75","1266014587690.02","1306039923847.73","1354125426321.15","1418204332675.54","1453166012893.59","1537801215582.19","1595088562162.14","1634258911169.43","1666642187556.18","1699880409207.1","1742085746060","1880991318623.65","1985917960917.08","2082637907142.33","2041702080931.91","2079200049242.06","2158285220782.75","2157547252822.2","2176320680755.03","2206285419959.9","2262528157033.9","2312559334096.61",
"Jamaica","JAM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11416492148.606","12367234010.2117","12896510896.1039","14446725870.2472","14958279095.1787","15629104988.9522","15896322986.4998","15983995143.7999","15780257830.0613","16189602221.5906","16703495558.4653","17313921473.4329","17930829730.4588","18958890677.7796","19738071699.8632","20555266430.5203","21801010302.1019","22701697142.3419","22958888391.102","22130923307.3091","22072147411.3548","22917372413.292","23194361075.9988","23687654301.0265","24279231891.6466","24785002527.5062","25456250143.0046",
"Jordan","JOR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14459744626.2343","15213548192.4755","18464662218.353","19779412279.8359","21207622509.7337","22989284651.587","23897592801.7928","25110637327.5019","26143107993.666","27448164702.3705","29264510953.9771","31508391915.8602","33842660964.8207","35953793314.2006","40107389750.5129","44770414905.2569","49880620420.9671","55394742840.5311","60566336584.7121","64368453093.864","66660595716.9701","69797089967.4539","72966754895.0309","76242896382.4536","80010909638.6487","82805970170.2017","85575688576.7108",
"Japan","JPN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2403341193043.34","2565891288530.84","2645876559428.14","2713462675454.6","2795140325811.06","2937348839133.83","3085565173202.89","3169268287884.13","3167808695972.79","3207019636532.04","3398784495712.89","3493662333335.45","3588864914954.67","3686953361977.55","3881735527602.87","4045734392815.61","4226545062084.92","4419763599827.97","4456434357160.63","4238262271341.67","4481979273916.42","4573186804907.29","4746699396854.28","4967051560426.25","5013008206786.02","5172861826408.91","5266443919741.52",
"Kazakhstan","KAZ","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","137894736336.945","126811276794.806","122827797781.745","114181174573.293","101918102876.83","95512194576.6157","97742099827.448","101105013738.751","100260419187.718","104543183933.143","117400449100.038","136286133985.827","151939368949.376","169381254119.431","190746487867.844","215981769742.916","246437357266.947","275512518049.797","290187266910.805","295899742494.953","321378213209.375","352286473300.142","375997008537.602","404993550090.135","429558621958.936","439390495448.263","449620839325.579",
"Kenya","KEN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36005634328.8308","37739210362.0328","38290894122.0609","39340394774.7196","41235400561.6287","43950253812.2901","46608407119.8729","47631244241.6552","49732342813.8932","51657477003.6416","53149789908.8373","56415816704.5784","57595121144.682","60466241977.8684","65300140077.128","71382429863.9854","78337657726.8281","85932013534.5167","87821187274.7882","91414381167.2498","100305570241.21","108633362952.274","115682916626.348","124462937144.445","133471574845.447","142615412040.513","152941817636.9",
"Kyrgyz Republic","KGZ","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9861724967.95508","9389952233.2803","8270129214.53558","7157972083.766","5842017242.65139","5640393524.6115","6150250536.41451","6875756859.3085","7097851983.99679","7469925417.22829","8054497778.95495","8676446670.69656","8808112185.69819","9615335190.97648","10573964871.7378","10895037130.7167","11578209849.7182","12901780542.0135","14260084574.988","14783094422.9223","14893084056.0537","16105958461.3669","16388179550.6092","18470586534.054","19557845557.1501","20534456196.4831","21600596554.0697",
"Cambodia","KHM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7075818112.29313","7883964710.86454","8566949227.77327","9195480416.74164","9878472842.43914","10485865541.9049","11914285529.8865","13253748703.982","14660366486.4958","15864724244.8835","17557421177.5335","19905653509.7654","23268527558.0349","26566670712.1689","30059045876.6835","32699568534.8608","32976465254.0025","35369652415.7586","38652011936.3175","42242827358.6708","46113481995.7479","50258384114.8155","54373395079.5981","58879996176.0233",
"Kiribati","KIR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91784897.5203574","94839969.8387743","97852788.7374983","101052101.253376","104981979.829978","107171564.464707","110977666.410457","114758337.436786","123610563.303853","123571399.68621","134282247.069546","135322665.118704","142604011.748756","148365767.328183","149961527.345745","162451216.318293","164794889.273791","172906284.097928","173041039.581245","174860147.736715","174150347.186796","178593470.642087","191318991.031521","205649846.821602","214373849.256184","224257757.991286","234193060.109154",
"St. Kitts and Nevis","KNA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","378102942.712837","382294761.946711","407733918.164537","446677850.722966","480421494.795129","518655766.15709","559210332.510183","608006288.292116","610503373.028681","640849522.132513","725526213.385679","782604751.103951","815137125.221479","801334951.493313","853065702.682407","957748021.198207","1005060451.70827","1029986946.25586","1116268443.81604","1090777984.55665","1079267843.42191","1127973937.87452","1141852964.86996","1232463031.80822","1329336695.54476","1394199260.80639","1462952887.01635",
"Korea, Rep.","KOR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","354787684776.695","404554097585.841","439328880109.902","480577062027.848","535988526038.362","599534749893.421","656842503975.407","707649591003.119","676192144125.067","764178264900.255","850051624691.39","908767515559.961","989824399774.38","1023674453256.63","1103360293716.91","1165894061000.23","1251054256349.21","1354518051058.72","1405710904231.6","1396413622348.57","1505298908340.89","1559446833866.66","1611272914641.19","1644777306032.44","1706688744053.29","1756015056492.62","1832073483290.03",
"Kuwait","KWT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58504973654.67","80256216409.7742","88878809035.7991","95140584315.4368","97463657960.5046","101583602669.381","106446464566.294","106141958294.208","113653548192.1","117091046457.397","122455196115.523","146529186244.701","166761710323.157","189470981333.625","209978482819.663","228482744020.388","238741850314.157","223533024597.155","220907355075.089","247177337169.866","268411108899.45","275879924452.247","282223549757.662","290528801978.855","",
"Latin America & Caribbean (excluding high income)","LAC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2428156619516.22","2611455879788.18","2753515076472.12","3079464401477.71","3293417463437.84","3363416498214.07","3528445804372.67","3775333496088.6","3894251137372.54","3971701176319.81","4213022958431.92","4324606607181.44","4398459009954.26","4567473218600.82","4984346470918.25","5413957143684.15","5919374695892.76","6438910114841.22","6869501523864.07","6843055170650.67","7347189961430.57","7902525703596.2","8259099107605.25","8629036505848.4","8941693620503.9","8986982511428.26","9103617358913.96",
"Lao PDR","LAO","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4438995340.47744","4783820422.7105","5164906643.33429","5600437045.82611","6186286789.20216","6759358427.44259","7359613614.26404","7999989124.4378","8407662410.51195","9160022840.55879","9911717633.67031","10720650848.6581","11529494834.0478","12472842483.3136","13630601100.7743","15069161445.3226","16870881573.5402","18635633545.9179","20488017273.5168","22192247585.2463","24378716192.1612","26882227109.4378","29574800179.9721","32464068662.4832","35561198234.9466","38557256114.6845","41807740454.0148",
"Lebanon","LBN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13732020526.6112","19609426624.0516","20958960282.1472","22959226340.982","25324393667.8685","27542030589.7623","29485348601.0094","29304184461.807","30686430280.8145","31014871478.3479","32146967271.5154","34152417933.4331","35860945736.078","37754686317.8553","41086953536.0434","43567716441.3947","45605188951.715","51196230460.1744","56964406083.9709","63311230877.6191","69185884708.2342","72014278181.3865","74954316262.4026","76850317287.0888","79634279975.55","81537465623.5613","84067236484.5549",
"Liberia","LBR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1179366882.80309","1457750348.83667","1917562920.07407","2018505979.85792","2126610150.32022","1515161267.53568","1597622188.48276","1736129144.0971","1933397443.62045","2174105131.95408","2375182613.2618","2520063637.33785","2706442396.16075","2988830566.66257","3287228376.57648","3631054394.95557","3721977674.86734","3762023197.74995","3750515524.61968",
"Libya","LBY","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87760272075.5394","93059636020.2645","93502458876.6602","94027527244.5164","108385158045.78","116334161872.794","134331433978.996","147459010970.519","160999744187.143","168536611292.603","168474745414.634","179095337142.948","69322560014.4654","","","","","",
"St. Lucia","LCA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","812127480.774358","842326237.44762","930731026.497841","955826628.590799","991730900.182174","1029596352.91342","1078770760.8307","1088106926.98706","1170013202.90895","1219668347.92531","1244740836.72375","1224951898.82182","1247638045.01184","1332358315.1605","1473704821.89334","1513684255.59786","1666795282.70225","1727587693.80631","1835057562.84629","1842370110.73702","1833194714.8158","1875503371.93071","1882382326.41193","1913978676.81762","1955488714.50758","2014571417.71011","2055321286.1631",
"Latin America & Caribbean","LCN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2592033196623.64","2787382146444.22","2946579960342.44","3287462752021.33","3517612704067.26","3606801433653.88","3791164791989.67","4057866572547.91","4194293933182.18","4278374595345.49","4536768618810.98","4669879521211.67","4754374661775.92","4941790084924.02","5389306706677.3","5850732993236.88","6418600055533.04","6969563876151.01","7403405755915.54","7375214717502.76","7924327762050.98","8521875238884.52","8907273186851.1","9305940712560.22","9640625227019.79","9701528329368.43","9831651862703.08",
"Least developed countries: UN classification","LDC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","432453286281.526","454724219874.744","470986053814.01","486322451310.569","509695329276.442","547926834486.881","589718454117.82","628933958729.445","662306770532.972","703189580505.072","753635871833.143","813726976224.61","856780704945.779","924501302246.589","1012857912395.32","1130250795309.13","1257918908428.43","1405045147566.26","1535330659933.03","1628710369628.56","1752113981934.93","1860002914599.99","1984415247145.75","2139470900422.48","2301405823720.38","2415752897047.25","2559117678160.28",
"Low income","LIC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","237909302183.724","247404941178.615","245569761479.201","253604346182.33","263980195149.842","279989814300.534","302409260854.633","318214980166.324","331040501407.569","347733868836.313","363964950428.86","390616777808.584","404967135755.36","426898077303.689","464085401881.85","509097511646.792","552453440008.295","604404026964.015","649453763547.695","690807262159.947","746043446242.965","806636064889.749","854592712427.015","919044715335.379","992581079659.114","1050096272402.35","1109844716923.66",
"Liechtenstein","LIE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40460953521.1808","43730850593.4226","46695733107.3183","51105442460.0535","55115801676.6753","59359980685.4263","62740466923.4597","67901831507.05","71863678737.9568","76101245953.5353","82502947379.3221","83079044367.5133","87698790039.7242","94760978601.918","102668314563.011","112586302871.646","124943943113.471","136987350912.315","147985268316.781","154385960506.624","168798216717.806","186763228839.866","207596814057.445","218112750322.962","233031412046.732","246934860996.918","261139627723.317",
"Lower middle income","LMC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3459783493331.27","3620512000650.72","3803028602161.5","3977826429705.84","4199234580575.85","4504603708728.1","4858906723427.31","5136997040217.72","5240357835597.83","5578752987100.53","5960793894150.84","6361004340740","6705244488813.13","7272832231733.56","8077712644126.06","8918364847872.17","9894944652922.72","10964968788102.2","11724230523539.3","12425765885205.5","13514579701814.6","14536361973915","15558335864452.3","16687729130153.1","17963803189059.1","19180418942508.1","20487166113472.6",
"Low & middle income","LMY","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10526955701314.7","11031067085303.5","11515623671952.3","12322158286712.4","12983658538280.2","13776969279138.3","14777308117749","15761036714409.4","16302588272965.7","17205356488732.6","18598401605320.6","19760148936446.5","20944275495008.4","22654620245878.4","25197203088753","28013356321404.1","31602437059002.9","35380086981040.6","38604052843588.7","40280190863750.2","43960045072175","47981677253974.3","51315831357427.4","54772881086600.4","58458825316683.1","61332835896316.7","64757645877210.5",
"Lesotho","LSO","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1430624980.60627","1581226934.70014","1729775132.90978","1833086536.6114","1984046097.5247","2092082434.35486","2249506733.47611","2372745845.90508","2435376833.6381","2484416353.97291","2639425431.68854","2795722918.35637","2859187845.3825","3049173946.09058","3186040101.60738","3402540712.5034","3655428475.53613","3933187753.93726","4277404464.81959","4402606546.09863","4747660354.83067","5166966179.70211","5572668313.40664","5784559847.79528","6022224353.24326","6428733404.04951","6676113038.15572",
"Late-demographic dividend","LTE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5282253150923.85","5528734108713.39","5707710560106.42","6102290503383.88","6520341380947.76","7040087473495.05","7540381573885.73","8069739004483.55","8364293081376.91","8863096880425.88","9703570327491.23","10447635825843.7","11280961317906.3","12357186553565.3","13729676053054.2","15320154390332.1","17554674384772.4","19873394911177.9","22017781534172.4","23021665044168.4","25215017205632.7","27876103412366.3","30017493663677.2","32075681085959","34176653546728.2","35775302105172.5","37615895651719.6",
"Lithuania","LTU","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21484806465.1841","22977271209.5618","25258278465.6028","27525353193.344","27565435257.8651","29574954268.9074","32880187166.1385","36132943527.9218","41211313582.0729","44039302808.36","48263387974.2624","53933916483.5672","61679137819.0483","66344354260.6894","57452459658.9055","62347320413.8608","69205176325.1676","73672145052.4545","79020798874.545","82631857958.0961","84057270642.3268","86071646854.6996",
"Luxembourg","LUX","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11820236898.5318","13269446323.3797","13818895817.5496","14741979900.0948","15630966761.3131","16185513440.5348","17126484671.9248","17959274578.4283","18836026364.3925","21794057203.7217","24130141898.8432","24735628069.5913","26222378149.9609","27113948244.1227","29362453135.0017","31733108754.2518","36863910196.6493","40294829901.4492","42362971851.4074","40998557486.545","43485963161.5519","47690524461.9649","48646428610.814","51997977110.4067","56650938005.9042","59356216332.6869","61726101664.0281",
"Latvia","LVA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13679502260.2779","14243962434.1168","15764866087.5019","17037554365.563","17702205116.505","18971445542.0878","21165151402.2748","23263574395.9108","25226897694.4378","27662188214.8514","31001985569.1127","34964854821.4316","39874672506.0259","42310285468.0955","36170725933.8997","36901504671.6742","40727127663.8694","43234807820.9472","45680669005.2195","47666641403.2071","49278942236.8652","51031805807.3354",
"Macao SAR, China","MAC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8973151608.73345","9611117252.83827","11137533996.4095","11993811098.7177","12770005709.0831","13466025656.8383","13654475092.6215","13849305778.7809","13359683079.5086","13244241228.4161","14324057778.9951","15073696395.5872","16674418956.4445","18988793330.2896","24731186031.7145","27584348432.4976","32217330373.2382","37853198574.4722","39905469095.4973","40739784610.038","51655473272.9092","64148218365.2919","71364600896.5386","80639112682.6831","81096899048.7839","64315387402.4792","63768671882.0158",
"St. Martin (French part)","MAF","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63455192136.7072","70298701148.7489","70392896349.2691","71533999816.6226","80791543783.1589","78018364843.94","89271970320.8046","89382747740.491","96893013106.0136","99439557520.1356","103647760628.75","113769672518.1","119121958103.544","128739969048.188","138625453150.33","147795791639.36","163875399065.188","174178111265.111","188114244456.24","197586587974.214","207631239181.572","223034630236.893","233979960553.643","248542121545.863","259446000238.979","274060170935.841","280718787737.343",
"Monaco","MCO","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6981299769.6747","6690961781.7703","6917568443.90175","6535169731.47081","6411689157.29527","6695803757.54483","7266146571.82155","7953150855.08575","8647116066.6319","9542369318.42839","10588113871.218","11437252575.6532","12093885454.4519","13292948029.0229","12590265305.0169","13648863033.0868","14877946210.3745","15045941576.5224","16726094467.0103","17842776754.4633","17962611830.4869","18945000212.0112",
"Madagascar","MDG","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12393037516.8249","11997571353.1291","12416615543.8515","12978554802.9791","13245264194.8079","13753034782.2015","14305040074.0576","15087269779.147","15850726149.4516","16843098434.6072","18046352733.6888","19568357858.8113","17350632424.3759","19428208367.8597","21011855584.7701","22686215319.8081","24557642398.3782","26784528829.1033","29256730052.9462","28295673249.1054","28716620554.1241","29735787033.419","31200372028.5754","32419256006.4731","34093895781.0211","35513203139.0679","37491426440.3408",
"Maldives","MDV","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1650601619.20699","1766324483.27111","2063681483.58577","2399473634.99888","2275456217.76743","2811812281.28015","3180273096.12012","3653559393.16541","3485322222.72034","3780726011.28407","4194858489.01499","4378783238.66543","4658618260.06243","5026418562.90936","5225122523.15072","5510426823.42991",
"Middle East & North Africa","MEA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1916126297417.15","2040207576677.59","2183495415479.6","2281605021649.22","2380903335273.1","2512419276538.34","2685297487275.8","2827404690297.96","2995807365474.69","3111308674579.03","3358279816608.01","3494392830375.59","3616674250614.18","3862622604920.86","4290033649114.11","4646651704820.01","5068364225537.04","5483562299592.78","5847229448096.13","5961033116990.73","6349925313358.96","6697365623330.3","7004055988336.44","7305750759864.1","7668866005992.29","7948933825631.82","8330050798046.43",
"Mexico","MEX","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","515305450442.22","554939287157.171","588185267225.965","767358821603.288","820442318835.769","753395812964.612","802928430082.049","874166058086.883","923156591589.518","983349459588.51","1060833726505.08","1073836161754.93","1092589209571.33","1131771430256.4","1212330478190.02","1324755569141.09","1464036640600.8","1551984889081.85","1640914513653.6","1627727051349.78","1732191876993.81","1896258212126.06","1988482920347.72","2044304506682.15","2156875780617.82","2170909572397.5","2278072027968.93",
"Marshall Islands","MHL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88212069.4975961","91228328.7982181","99970857.8033177","108496783.997728","117318586.305591","129602083.681781","118371459.896001","112636972.095629","110620969.371965","109621490.019077","118720356.549709","127938384.493057","133300454.605559","136189851.136067","139857139.903715","148327362.435546","155825119.908012","165658650.17148","166145053.474677","164545084.030364","177277260.745458","183971648.851251","194292437.385739","202087849.664441","203752361.860595","207251225.393151","216103563.212682",
